,kickoff_time,kickoff_time_formatted,name,opponent_name,team_name,opponent_nextweek,predicted,actual
12043,2016-09-17T14:00:00Z,17 Sep 15:00,Alex_Iwobi,Hull,Arsenal,Chelsea,0.048998713,3.0
19518,2017-03-18T12:30:00Z,18 Mar 12:30,Sam_Field,Arsenal,West Brom,Man United,2.991134,0.0
16891,2016-10-22T16:30:00Z,22 Oct 17:30,Sébastien_Pocognoli,Liverpool,West Brom,Man City,3.6843624,0.0
27290,2017-08-19T14:00:00Z,19 Aug 15:00,Salomón_Rondón,Burnley,West Brom,Stoke,2.5947237,1.0
32958,2018-05-05T16:30:00Z,05 May 17:30,Ashley_Williams,Southampton,Everton,West Ham,0.99817497,0.0
42019,2018-02-03T15:00:00Z,03 Feb 15:00,Juan_Mata,Huddersfield,Man United,Newcastle,1.9292041,1.0
8164,2016-12-18T13:30:00Z,18 Dec 13:30,Tokelo_Rantie,Southampton,Bournemouth,Chelsea,1.0187737,0.0
545,2017-04-01T14:00:00Z,01 Apr 15:00,Tommie_Hoban,Sunderland,Watford,West Brom,3.332038,0.0
27729,2017-12-23T15:00:00Z,23 Dec 15:00,Mario_Lemina,Huddersfield,Southampton,Tottenham,2.6068285,2.0
40116,2017-11-05T16:30:00Z,05 Nov 16:30,Brandon_Mason,Everton,Watford,West Ham,2.2959151,0.0
38492,2017-08-27T12:30:00Z,27 Aug 13:30,Craig_Dawson,Stoke,West Brom,Brighton,1.0398846,1.0
30916,2017-10-14T11:30:00Z,14 Oct 12:30,Divock_Origi,Man United,Liverpool,Tottenham,3.0159352,0.0
24054,2017-10-29T16:00:00Z,29 Oct 16:00,Danny_Simpson,Everton,Leicester,Stoke,0.12958702,1.0
10719,2016-12-26T15:00:00Z,26 Dec 15:00,Álvaro_Negredo,Burnley,Middlesbrough,Man United,0.18646982,5.0
2244,2017-04-02T12:30:00Z,02 Apr 13:30,Franck_Tabanou,Middlesbrough,Swansea,Tottenham,0.25108483,0.0
6389,2017-04-30T15:30:00Z,30 Apr 16:30,Toby_Alderweireld,Arsenal,Tottenham,West Ham,0.065036,2.0
31288,2018-05-13T14:00:00Z,13 May 15:00,Cesc_Fàbregas,Newcastle,Chelsea,0,1.4939537,0.0
39213,2017-10-01T15:30:00Z,01 Oct 16:30,Jonjo_Shelvey,Liverpool,Newcastle,Southampton,1.9309278,2.0
27713,2017-08-26T14:00:00Z,26 Aug 15:00,Mario_Lemina,Huddersfield,Southampton,Watford,0.055891782,0.0
23598,2018-04-08T13:15:00Z,08 Apr 14:15,Charlie_Austin,Arsenal,Southampton,Chelsea,1.3383244,1.0
17670,2016-11-26T15:00:00Z,26 Nov 15:00,Patrick_McNair,Liverpool,Sunderland,Leicester,0.091655046,0.0
2352,2017-02-04T15:00:00Z,04 Feb 15:00,Josh_Cullen,Southampton,West Ham,West Brom,0.05111149,0.0
25543,2018-04-08T15:30:00Z,08 Apr 16:30,Robert_Snodgrass,Chelsea,West Ham,Stoke,2.4157996,0.0
44055,2017-09-23T11:30:00Z,23 Sep 12:30,Davinson_Sánchez,West Ham,Tottenham,Huddersfield,1.206698,6.0
31874,2017-11-26T13:30:00Z,26 Nov 13:30,Jérémy_Pied,Everton,Southampton,Man City,0.053795606,0.0
28997,2018-02-10T17:30:00Z,10 Feb 17:30,Ben_Hamer,Man City,Leicester,Stoke,2.9892552,0.0
607,2016-12-13T19:45:00Z,13 Dec 19:45,Yohan_Benalouane,Bournemouth,Leicester,Stoke,0.0937897,0.0
5717,2017-04-08T11:30:00Z,08 Apr 12:30,Charlie_Rowan,Tottenham,Watford,Swansea,2.6090143,0.0
44060,2017-11-05T12:00:00Z,05 Nov 12:00,Davinson_Sánchez,Crystal Palace,Tottenham,Arsenal,2.338698,1.0
15529,2016-12-31T17:30:00Z,31 Dec 17:30,Danny_Ings,Man City,Liverpool,Sunderland,2.4401567,0.0
25735,2018-02-05T20:00:00Z,05 Feb 20:00,Daryl_Janmaat,Chelsea,Watford,West Ham,0.044081956,1.0
33865,2017-12-22T19:45:00Z,22 Dec 19:45,Oluwaseyi_Ojo,Arsenal,Liverpool,Swansea,1.9577421,0.0
4599,2017-04-02T12:30:00Z,02 Apr 13:30,Ben_Gibson,Swansea,Middlesbrough,Hull,0.12086284,3.0
44189,2018-02-03T15:00:00Z,03 Feb 15:00,Manuel_Lanzini,Brighton,West Ham,Watford,0.004700333,0.0
37645,2018-04-22T12:30:00Z,22 Apr 13:30,Sead_Haksabanovic,Arsenal,West Ham,Man City,0.5596052,0.0
37238,2017-09-23T14:00:00Z,23 Sep 15:00,Glen_Johnson,Chelsea,Stoke,Southampton,0.33416605,1.0
27252,2017-08-20T12:30:00Z,20 Aug 13:30,Christian_Atsu,Huddersfield,Newcastle,West Ham,0.11587262,6.0
7321,2017-02-12T16:00:00Z,12 Feb 16:00,Luciano_Narsingh,Leicester,Arsenal,Chelsea,0.111750126,1.0
42277,2018-04-08T13:15:00Z,08 Apr 14:15,James_Ward-Prowse,Arsenal,Southampton,Chelsea,1.3948648,4.0
26736,2018-01-02T19:45:00Z,02 Jan 19:45,Javier_Hernández Balcázar,West Brom,West Ham,Huddersfield,3.1103709,0.0
4366,2017-04-17T19:00:00Z,17 Apr 20:00,David_Nugent,Arsenal,Middlesbrough,Bournemouth,0.039063364,0.0
44024,2017-11-04T15:00:00Z,04 Nov 15:00,Shane_Long,Burnley,Southampton,Liverpool,1.0523643,2.0
21466,2017-01-14T15:00:00Z,14 Jan 15:00,Jose Luis_Mato Sanmartín,Sunderland,Stoke,Man United,0.0014901161,0.0
38686,2018-04-21T14:00:00Z,21 Apr 15:00,James_McArthur,Watford,Crystal Palace,Leicester,1.5627886,11.0
42649,2018-05-09T19:00:00Z,09 May 20:00,Bamidele_Alli,Newcastle,Tottenham,Chelsea,5.393977,15.0
28198,2017-12-13T20:00:00Z,13 Dec 20:00,Max_Gradel,Man United,Bournemouth,Liverpool,0.084168255,0.0
25141,2017-11-04T15:00:00Z,04 Nov 15:00,Paul_Dummett,Bournemouth,Newcastle,Man United,3.3180034,0.0
5732,2016-10-22T14:00:00Z,22 Oct 15:00,Bartosz_Kapustka,Crystal Palace,Leicester,Tottenham,0.18609175,0.0
44180,2017-12-13T20:00:00Z,13 Dec 20:00,Manuel_Lanzini,Arsenal,West Ham,Stoke,1.7417845,15.0
4532,2016-08-13T11:30:00Z,13 Aug 12:30,Alex_Bruce,Leicester,Hull,Swansea,1.9987179,0.0
18624,2017-04-22T14:00:00Z,22 Apr 15:00,Simon_Francis,Middlesbrough,Bournemouth,Sunderland,0.054256856,8.0
11103,2017-01-01T16:00:00Z,01 Jan 16:00,Keshi_Anderson,Arsenal,Crystal Palace,Swansea,0.88508546,0.0
32411,2018-04-21T14:00:00Z,21 Apr 15:00,Erdal_Rakip,Watford,Arsenal,Leicester,0.5978351,0.0
16267,2016-09-18T13:15:00Z,18 Sep 14:15,Damien_Delaney,Stoke,Crystal Palace,Sunderland,2.0599747,1.0
20097,2017-04-01T14:00:00Z,01 Apr 15:00,Matej_Vydra,Sunderland,Watford,West Brom,2.2887921,0.0
900,2017-02-12T13:30:00Z,12 Feb 13:30,Ruben_Loftus-Cheek,Burnley,Chelsea,Swansea,0.8550346,0.0
27353,2018-02-10T15:00:00Z,10 Feb 15:00,Anthony_Knockaert,Stoke,Brighton,Swansea,0.4665215,9.0
37069,2018-02-24T17:30:00Z,24 Feb 17:30,Matthew_Pennington,Watford,Everton,Burnley,1.2204307,0.0
7540,2016-09-17T14:00:00Z,17 Sep 15:00,Adam_Federici,Man City,Bournemouth,Everton,2.506856,0.0
15480,2016-10-15T14:00:00Z,15 Oct 15:00,Kelechi_Iheanacho,Everton,Man City,Southampton,2.4367187,8.0
20119,2016-12-04T16:00:00Z,04 Dec 16:00,Idrissa_Gueye,Man United,Everton,Watford,0.0906837,2.0
18388,2017-05-21T14:00:00Z,21 May 15:00,Glenn_Whelan,Southampton,Stoke,0,3.1052036,0.0
36521,2017-11-18T15:00:00Z,18 Nov 15:00,Seamus_Coleman,Crystal Palace,Everton,Southampton,0.33429515,0.0
16185,2017-05-13T14:00:00Z,13 May 15:00,Lewis_Grabban,Burnley,Bournemouth,Leicester,3.1243346,0.0
44226,2018-01-31T19:45:00Z,31 Jan 19:45,Harry_Maguire,Everton,Leicester,Swansea,0.084070146,2.0
42136,2018-03-03T15:00:00Z,03 Mar 15:00,Wes_Morgan,Bournemouth,Leicester,West Brom,1.932602,2.0
33249,2017-10-28T14:00:00Z,28 Oct 15:00,Jordan_Ayew,Arsenal,Swansea,Brighton,0.36998135,2.0
6381,2017-03-05T13:30:00Z,05 Mar 13:30,Toby_Alderweireld,Everton,Tottenham,Crystal Palace,3.5348554,6.0
18555,2016-08-27T14:00:00Z,27 Aug 15:00,Mike_van der Hoorn,Leicester,Swansea,Chelsea,2.0072336,0.0
3862,2017-01-02T15:00:00Z,02 Jan 15:00,Adam_Matthews,Liverpool,Sunderland,Stoke,0.6218267,0.0
478,2016-08-14T15:00:00Z,14 Aug 16:00,Aaron_Ramsey,Liverpool,Arsenal,Leicester,2.8715568,0.0
4329,2017-05-16T18:45:00Z,16 May 19:45,Javier_Manquillo,Arsenal,Sunderland,Bournemouth,1.4507349,2.0
9123,2016-12-03T15:00:00Z,03 Dec 15:00,James_Morrison,Watford,West Brom,Chelsea,1.3601463,2.0
17075,2016-08-27T14:00:00Z,27 Aug 15:00,Rob_Holding,Watford,Arsenal,Southampton,1.1940742,0.0
41577,2018-04-28T14:00:00Z,28 Apr 15:00,Manolo_Gabbiadini,Bournemouth,Southampton,Everton,1.7188857,0.0
23518,2018-03-03T15:00:00Z,03 Mar 15:00,Paulo_Gazzaniga,Huddersfield,Tottenham,Bournemouth,1.0243526,0.0
31093,2018-04-07T16:30:00Z,07 Apr 17:30,Kevin_De Bruyne,Man United,Man City,Tottenham,1.8803396,1.0
21504,2017-02-01T19:45:00Z,01 Feb 19:45,Edimilson_Fernandes,Man City,West Ham,Southampton,3.971708,0.0
35567,2017-08-27T12:30:00Z,27 Aug 13:30,Saido_Berahino,West Brom,Stoke,Man United,0.043688178,1.0
3922,2016-09-10T14:00:00Z,10 Sep 15:00,Tyrone_Mings,West Brom,Bournemouth,Man City,0.51867706,0.0
22650,2016-12-13T19:45:00Z,13 Dec 19:45,James_McCarthy,Arsenal,Everton,Liverpool,0.0679985,1.0
32619,2017-08-20T15:00:00Z,20 Aug 16:00,Fikayo_Tomori,Tottenham,Chelsea,Everton,0.0144376755,0.0
28882,2018-03-03T12:30:00Z,03 Mar 12:30,Wayne_Rooney,Burnley,Everton,Brighton,0.11084345,0.0
6366,2016-11-19T17:30:00Z,19 Nov 17:30,Toby_Alderweireld,West Ham,Tottenham,Chelsea,2.880298,0.0
26315,2017-11-04T15:00:00Z,04 Nov 15:00,Tomer_Hemed,Swansea,Brighton,Stoke,0.0489285,0.0
12166,2016-12-10T15:00:00Z,10 Dec 15:00,Matthew_Lowton,Bournemouth,Burnley,West Ham,0.14648077,2.0
17895,2016-10-30T16:00:00Z,30 Oct 16:00,Harrison_Reed,Chelsea,Southampton,Hull,0.10839164,0.0
33529,2018-01-20T15:00:00Z,20 Jan 15:00,Lucas_Pérez,Crystal Palace,Arsenal,Swansea,0.08460784,0.0
33283,2017-09-23T14:00:00Z,23 Sep 15:00,Geoff_Cameron,Chelsea,Stoke,Southampton,0.34758973,2.0
11838,2017-02-04T15:00:00Z,04 Feb 15:00,Raphael_Spiegel,Southampton,West Ham,West Brom,1.2496231,0.0
35870,2017-12-13T20:00:00Z,13 Dec 20:00,Lewis_Dunk,Tottenham,Brighton,Burnley,2.1105065,8.0
27671,2017-12-03T13:30:00Z,03 Dec 13:30,Benik_Afobe,Southampton,Bournemouth,Crystal Palace,0.09754759,1.0
20519,2017-04-01T14:00:00Z,01 Apr 15:00,Riyad_Mahrez,Stoke,Leicester,Sunderland,1.4230117,3.0
35295,2018-03-04T16:00:00Z,04 Mar 16:00,Eden_Hazard,Man City,Chelsea,Crystal Palace,1.5796719,3.0
26473,2017-08-27T15:00:00Z,27 Aug 16:00,Vincent_Janssen,Burnley,Tottenham,Everton,1.4824955,0.0
21494,2016-11-27T16:30:00Z,27 Nov 16:30,Edimilson_Fernandes,Man United,West Ham,Arsenal,1.9133357,2.0
28660,2017-08-19T14:00:00Z,19 Aug 15:00,Niki_Mäenpää,Leicester,Brighton,Watford,0.36546296,0.0
6224,2017-04-02T15:00:00Z,02 Apr 16:00,Granit_Xhaka,Man City,Arsenal,West Ham,0.109214306,3.0
16807,2016-08-13T14:00:00Z,13 Aug 15:00,Dean_Marney,Swansea,Burnley,Liverpool,0.39431202,3.0
15001,2017-02-25T17:30:00Z,25 Feb 17:30,Sofiane_Feghouli,Watford,West Ham,Chelsea,0.18388808,2.0
285,2017-05-06T16:30:00Z,06 May 17:30,Sung-yueng_Ki,Everton,Swansea,Sunderland,0.13279423,6.0
11626,2017-04-15T11:30:00Z,15 Apr 12:30,Harry_Winks,Bournemouth,Tottenham,Leicester,0.62055546,0.0
40293,2018-05-13T14:00:00Z,13 May 15:00,Connor_Roberts,Stoke,Crystal Palace,0,3.5165613,0.0
14314,2016-12-17T17:30:00Z,17 Dec 17:30,Bastian_Schweinsteiger,West Brom,Man United,Sunderland,0.0045591295,0.0
36843,2018-03-10T15:00:00Z,10 Mar 15:00,Oliver_Norwood,Everton,Brighton,Man City,0.60038215,0.0
24993,2018-01-30T19:45:00Z,30 Jan 19:45,Sung-yueng_Ki,Arsenal,Swansea,Leicester,3.103413,8.0
15261,2016-12-17T12:30:00Z,17 Dec 12:30,Marcos_Alonso,Crystal Palace,Chelsea,Bournemouth,0.25239867,6.0
2242,2017-03-11T15:00:00Z,11 Mar 15:00,Franck_Tabanou,Hull,Swansea,Bournemouth,0.01679176,0.0
1723,2016-09-18T11:00:00Z,18 Sep 12:00,Younes_Kaboul,Man United,Watford,Burnley,2.6428418,0.0
30216,2018-03-10T15:00:00Z,10 Mar 15:00,Tom_Carroll,Huddersfield,Swansea,Southampton,0.007243246,1.0
12867,2016-08-28T12:30:00Z,28 Aug 13:30,Nacer_Chadli,Middlesbrough,West Brom,Bournemouth,2.0225434,2.0
22612,2016-12-13T19:45:00Z,13 Dec 19:45,Marcin_Wasilewski,Bournemouth,Leicester,Stoke,2.946544,0.0
6371,2016-12-18T16:00:00Z,18 Dec 16:00,Toby_Alderweireld,Burnley,Tottenham,Southampton,0.020875812,0.0
42213,2017-10-01T13:15:00Z,01 Oct 14:15,Charlie_Taylor,Everton,Burnley,West Ham,0.02409643,0.0
9587,2016-10-01T14:00:00Z,01 Oct 15:00,Josh_Clackstone,Chelsea,Hull,Bournemouth,0.2279655,0.0
15575,2017-03-04T15:00:00Z,04 Mar 15:00,Michael_Dawson,Leicester,Hull,Swansea,2.232319,0.0
41839,2017-12-30T15:00:00Z,30 Dec 15:00,Dejan_Lovren,Leicester,Liverpool,Burnley,0.59788704,7.0
10064,2017-05-15T19:00:00Z,15 May 20:00,Asmir_Begovic,Watford,Chelsea,Stoke,3.9547632,0.0
3258,2016-11-06T12:00:00Z,06 Nov 12:00,Vincent_Janssen,Arsenal,Tottenham,West Ham,1.896847,5.0
6624,2017-02-05T13:30:00Z,05 Feb 13:30,Bafétimbi_Gomis,Man City,Swansea,Leicester,0.41819605,0.0
28003,2018-02-11T16:30:00Z,11 Feb 16:30,Joel_Matip,Southampton,Liverpool,West Ham,1.1976407,2.0
28286,2018-05-09T19:00:00Z,09 May 20:00,Mohamed_Diamé,Tottenham,Newcastle,Huddersfield,3.3578007,3.0
21113,2017-03-12T16:00:00Z,12 Mar 16:00,Jordan_Henderson,Burnley,Liverpool,Man City,1.2604704,0.0
3872,2017-04-01T14:00:00Z,01 Apr 15:00,Adam_Matthews,Watford,Sunderland,Leicester,2.0535617,0.0
151,2016-12-14T20:00:00Z,14 Dec 20:00,Marouane_Fellaini,Crystal Palace,Man United,West Brom,0.75981814,1.0
4882,2016-10-23T15:00:00Z,23 Oct 16:00,Juan_Mata,Chelsea,Man United,Burnley,0.06804046,3.0
796,2017-04-30T13:05:00Z,30 Apr 14:05,N'Golo_Kanté,Everton,Chelsea,Middlesbrough,0.1269821,0.0
31441,2017-12-23T15:00:00Z,23 Dec 15:00,Ilkay_Gündogan,Bournemouth,Man City,Newcastle,0.17978111,3.0
36426,2018-05-09T19:00:00Z,09 May 20:00,Tim_Krul,Man City,Brighton,Leicester,0.9413137,0.0
14973,2017-05-06T11:30:00Z,06 May 12:30,Vincent_Kompany,Crystal Palace,Man City,Leicester,0.13773221,1.0
1175,2016-12-14T20:00:00Z,14 Dec 20:00,Andreas_Pereira,Crystal Palace,Man United,West Brom,0.42746195,0.0
26994,2017-09-30T14:00:00Z,30 Sep 15:00,Oriol_Romeu Vidal,Stoke,Southampton,Newcastle,0.08917761,2.0
20896,2016-08-20T14:00:00Z,20 Aug 15:00,Ola_Aina,Watford,Chelsea,Burnley,3.5996115,0.0
5604,2016-12-11T12:00:00Z,11 Dec 12:00,James_Chester,Chelsea,West Brom,Swansea,1.7426604,0.0
36259,2017-10-28T14:00:00Z,28 Oct 15:00,Manuel_Agudo Durán,West Brom,Man City,Arsenal,1.2933657,0.0
39419,2018-01-13T15:00:00Z,13 Jan 15:00,Gareth_Barry,Brighton,West Brom,Everton,0.07273802,2.0
21695,2017-02-25T15:00:00Z,25 Feb 15:00,Antonio_Barragán,Crystal Palace,Middlesbrough,Stoke,0.4842536,0.0
18359,2016-10-22T14:00:00Z,22 Oct 15:00,Glenn_Whelan,Hull,Stoke,Swansea,0.018300265,2.0
23011,2017-08-11T18:45:00Z,11 Aug 19:45,Matty_James,Arsenal,Leicester,Brighton,1.5014514,3.0
19327,2016-09-17T14:00:00Z,17 Sep 15:00,Claudio_Bravo,Bournemouth,Man City,Swansea,0.12388691,3.0
34248,2017-10-29T13:30:00Z,29 Oct 13:30,Maya_Yoshida,Brighton,Southampton,Burnley,2.5143104,2.0
12325,2017-01-31T19:45:00Z,31 Jan 19:45,Aiden_O'Neill,Leicester,Burnley,Watford,0.2013115,0.0
13797,2017-04-08T11:30:00Z,08 Apr 12:30,Craig_Cathcart,Tottenham,Watford,Swansea,0.38469604,0.0
10743,2016-09-12T19:00:00Z,12 Sep 20:00,Jan_Kirchhoff,Everton,Sunderland,Tottenham,0.23086771,2.0
21843,2017-01-21T15:00:00Z,21 Jan 15:00,Billy_Jones,West Brom,Sunderland,Tottenham,1.0363171,9.0
41130,2017-12-03T16:00:00Z,03 Dec 16:00,Claudio_Bravo,West Ham,Man City,Man United,0.3804911,0.0
39160,2018-03-11T16:00:00Z,11 Mar 16:00,Serge_Aurier,Bournemouth,Tottenham,Newcastle,1.5337833,0.0
40981,2018-04-14T14:00:00Z,14 Apr 15:00,Joel_Robles,Swansea,Everton,Newcastle,2.4513223,0.0
3941,2017-01-31T19:45:00Z,31 Jan 19:45,Tyrone_Mings,Crystal Palace,Bournemouth,Everton,2.331871,-1.0
3526,2016-09-17T14:00:00Z,17 Sep 15:00,Mesut_Özil,Hull,Arsenal,Chelsea,0.37461498,10.0
26172,2017-12-28T20:00:00Z,28 Dec 20:00,Dion_Henry,Arsenal,Crystal Palace,Man City,0.98964715,0.0
24899,2017-10-01T11:00:00Z,01 Oct 12:00,Carl_Jenkinson,Brighton,Arsenal,Watford,0.28302068,0.0
33493,2018-02-03T15:00:00Z,03 Feb 15:00,Cédric_Soares,West Brom,Southampton,Liverpool,3.7603226,1.0
1572,2016-09-24T14:00:00Z,24 Sep 15:00,Dionatan do Nascimento_Teixeira,West Brom,Stoke,Man United,0.14347744,0.0
35631,2018-03-05T20:00:00Z,05 Mar 20:00,Luka_Milivojevic,Man United,Crystal Palace,Chelsea,0.058341265,2.0
34533,2017-08-19T14:00:00Z,19 Aug 15:00,Demarai_Gray,Brighton,Leicester,Man United,0.044879675,1.0
21297,2016-10-02T15:30:00Z,02 Oct 16:30,Mohamed_Elneny,Burnley,Arsenal,Swansea,1.8013259,0.0
6599,2017-05-13T11:30:00Z,13 May 12:30,Wilfred_Ndidi,Man City,Leicester,Bournemouth,-0.026500225,2.0
43362,2018-04-07T16:30:00Z,07 Apr 17:30,Bernardo Mota_Veiga de Carvalho e Silva,Man United,Man City,Tottenham,0.12804452,1.0
25007,2017-08-12T14:00:00Z,12 Aug 15:00,Joshua_King,West Brom,Bournemouth,Watford,1.045491,2.0
32631,2017-11-29T19:45:00Z,29 Nov 19:45,Fikayo_Tomori,Swansea,Chelsea,Newcastle,0.20832324,0.0
974,2017-02-25T17:30:00Z,25 Feb 17:30,Gökhan_Töre,Watford,West Ham,Chelsea,0.092488974,0.0
37925,2017-11-18T15:00:00Z,18 Nov 15:00,Jonjoe_Kenny,Crystal Palace,Everton,Southampton,0.7407929,0.0
40589,2018-04-22T12:30:00Z,22 Apr 13:30,Darren_Fletcher,Burnley,Stoke,Liverpool,0.0829604,1.0
44417,2018-05-05T14:00:00Z,05 May 15:00,Darren_Randolph,Leicester,West Ham,Everton,4.421539,0.0
18987,2016-12-03T12:30:00Z,03 Dec 12:30,Juan_Cuadrado,Man City,Chelsea,West Brom,0.035460025,0.0
8208,2017-02-01T20:00:00Z,01 Feb 20:00,Maarten_Stekelenburg,Stoke,Everton,Bournemouth,1.1375806,0.0
2564,2017-03-08T20:00:00Z,08 Mar 20:00,Jakob_Haugaard,Man City,Stoke,Chelsea,0.09532049,0.0
24728,2018-03-10T15:00:00Z,10 Mar 15:00,Aaron_Mooy,Swansea,Huddersfield,Crystal Palace,1.6747057,1.0
5413,2017-04-15T14:00:00Z,15 Apr 15:00,Olayinka Fredrick Oladotun_Ladapo,Leicester,Crystal Palace,Liverpool,0.115261495,0.0
1515,2017-02-13T20:00:00Z,13 Feb 20:00,Bradley_Smith,Man City,Bournemouth,West Brom,0.062631726,0.0
2077,2016-11-19T15:00:00Z,19 Nov 15:00,Trent_Alexander-Arnold,Southampton,Liverpool,Sunderland,0.029957294,0.0
18727,2017-02-25T15:00:00Z,25 Feb 15:00,Didier_Ndong,Everton,Sunderland,Man City,0.4884566,2.0
4610,2016-08-27T11:30:00Z,27 Aug 12:30,Joel_Matip,Tottenham,Liverpool,Leicester,7.2363043,2.0
14651,2016-12-26T12:30:00Z,26 Dec 12:30,Etienne_Capoue,Crystal Palace,Watford,Tottenham,0.04802537,2.0
38905,2017-09-23T14:00:00Z,23 Sep 15:00,Victor_Lindelöf,Southampton,Man United,Crystal Palace,0.23375034,0.0
34504,2017-11-05T12:00:00Z,05 Nov 12:00,Jairo_Riedewald,Tottenham,Crystal Palace,Everton,3.3015978,0.0
22070,2017-01-31T19:45:00Z,31 Jan 19:45,Cristhian_Stuani,West Brom,Middlesbrough,Tottenham,0.07664028,1.0
8235,2016-11-19T12:30:00Z,19 Nov 12:30,Matteo_Darmian,Arsenal,Man United,West Ham,0.74907124,2.0
32753,2018-01-01T17:30:00Z,01 Jan 17:30,Michael_Keane,Man United,Everton,Tottenham,2.268544,0.0
14210,2017-03-04T15:00:00Z,04 Mar 15:00,George_Boyd,Swansea,Burnley,Liverpool,0.4175558,2.0
35283,2017-12-12T20:00:00Z,12 Dec 20:00,Eden_Hazard,Huddersfield,Chelsea,Southampton,1.1052148,6.0
35649,2017-10-22T15:00:00Z,22 Oct 16:00,Ragnar_Klavan,Tottenham,Liverpool,Huddersfield,2.0469077,6.0
41824,2017-09-23T16:30:00Z,23 Sep 17:30,Dejan_Lovren,Leicester,Liverpool,Newcastle,0.022061646,2.0
40088,2017-12-30T15:00:00Z,30 Dec 15:00,Mike_van der Hoorn,Watford,Swansea,Tottenham,2.7516809,0.0
17770,2017-05-14T15:30:00Z,14 May 16:30,Danny_Rose,Man United,Tottenham,Hull,3.2627132,0.0
40760,2017-08-26T16:30:00Z,26 Aug 17:30,Sergio_Romero,Leicester,Man United,Stoke,2.9530022,0.0
17389,2017-02-25T15:00:00Z,25 Feb 15:00,Mile_Jedinak,Middlesbrough,Crystal Palace,West Brom,0.013290435,0.0
8490,2016-12-26T15:00:00Z,26 Dec 15:00,Bertrand_Traore,Bournemouth,Chelsea,Stoke,0.033594906,0.0
34674,2018-03-03T15:00:00Z,03 Mar 15:00,Jonny_Evans,Watford,West Brom,Leicester,0.0690901,0.0
21938,2016-09-10T14:00:00Z,10 Sep 15:00,Joshua_Onomah,Stoke,Tottenham,Sunderland,0.31113535,0.0
16976,2016-12-26T15:00:00Z,26 Dec 15:00,Dael_Fry,Burnley,Middlesbrough,Man United,0.024218768,0.0
23355,2017-10-14T11:30:00Z,14 Oct 12:30,Antonio_Valencia,Liverpool,Man United,Huddersfield,3.1029904,1.0
1200,2016-08-28T15:00:00Z,28 Aug 16:00,Michail_Antonio,Man City,West Ham,Watford,1.5678451,13.0
4759,2017-05-21T14:00:00Z,21 May 15:00,Nabil_Bentaleb,Hull,Tottenham,0,2.160473,0.0
7541,2016-09-24T14:00:00Z,24 Sep 15:00,Adam_Federici,Everton,Bournemouth,Watford,1.982324,0.0
26832,2018-03-03T15:00:00Z,03 Mar 15:00,Rajiv_van La Parra,Tottenham,Huddersfield,Swansea,0.37716222,3.0
39728,2017-11-25T15:00:00Z,25 Nov 15:00,Peter_Crouch,Crystal Palace,Stoke,Liverpool,0.28242198,2.0
13929,2016-11-21T20:00:00Z,21 Nov 20:00,Johann Berg_Gudmundsson,West Brom,Burnley,Man City,2.8336904,1.0
37852,2017-12-02T15:00:00Z,02 Dec 15:00,Fernando_Llorente,Watford,Tottenham,Stoke,0.18092406,1.0
25485,2017-11-25T17:30:00Z,25 Nov 17:30,Andreas_Christensen,Liverpool,Chelsea,Swansea,2.660995,6.0
41318,2017-11-25T15:00:00Z,25 Nov 15:00,Ahmed El-Sayed_Hegazi,Tottenham,West Brom,Newcastle,0.039540917,1.0
14735,2017-02-25T15:00:00Z,25 Feb 15:00,Lynden_Gooch,Everton,Sunderland,Man City,1.3938806,0.0
39723,2017-10-14T14:00:00Z,14 Oct 15:00,Peter_Crouch,Man City,Stoke,Bournemouth,2.799577,1.0
15639,2016-12-10T17:30:00Z,10 Dec 17:30,Nampalys_Mendy,Man City,Leicester,Bournemouth,2.3668847,0.0
5406,2017-02-25T15:00:00Z,25 Feb 15:00,Olayinka Fredrick Oladotun_Ladapo,Middlesbrough,Crystal Palace,West Brom,0.23761109,0.0
18545,2017-04-05T18:45:00Z,05 Apr 19:45,Bernardo_Espinosa Zúñiga,Hull,Middlesbrough,Burnley,1.02983,6.0
36362,2017-08-21T19:00:00Z,21 Aug 20:00,Fabian_Delph,Everton,Man City,Bournemouth,-0.005870402,0.0
16426,2017-04-29T14:00:00Z,29 Apr 15:00,Molla_Wagué,West Brom,Burnley,Watford,2.9713173,0.0
33937,2017-10-14T14:00:00Z,14 Oct 15:00,Sean_Scannell,Swansea,Huddersfield,Man United,0.058693916,0.0
28125,2017-12-26T12:30:00Z,26 Dec 12:30,Heung-Min_Son,Southampton,Tottenham,West Ham,2.190689,9.0
23178,2017-12-10T14:15:00Z,10 Dec 14:15,Davy_Klaassen,Liverpool,Everton,Newcastle,2.2936134,0.0
39368,2017-10-30T20:00:00Z,30 Oct 20:00,Jesús_Gámez Duarte,Burnley,Newcastle,Bournemouth,2.6498537,0.0
15672,2016-10-31T20:00:00Z,31 Oct 20:00,Fernando_Llorente,Stoke,Swansea,Man United,2.9784162,1.0
35761,2018-01-02T19:45:00Z,02 Jan 19:45,Kieran_Trippier,Swansea,Tottenham,Everton,3.7929788,0.0
782,2017-01-14T17:30:00Z,14 Jan 17:30,N'Golo_Kanté,Leicester,Chelsea,Hull,0.06679016,2.0
16579,2016-08-13T14:00:00Z,13 Aug 15:00,James_McArthur,West Brom,Crystal Palace,Tottenham,0.0560534,0.0
