yellow_cards,goals_conceded,saves,influence,goals_scored,id,first_name,own_goals,creativity,end_cost,ict_index,season,total_points,penalties_missed,start_cost,element_code,bonus,season_name,clean_sheets,assists,ea_index,penalties_saved,minutes,bps,element_type,threat,team,red_cards,second_name
0,0,0,0.0,0,329,Fraser,0,0.0,39,0.0,2,0,0,40,40383,0,2007/08,0,0,0,0,0,0,1,0.0,20,0,Forster
0,0,0,0.0,0,329,Fraser,0,0.0,40,0.0,3,0,0,40,40383,0,2008/09,0,0,0,0,0,0,1,0.0,20,0,Forster
0,0,0,0.0,0,329,Fraser,0,0.0,42,0.0,6,0,0,45,40383,0,2011/12,0,0,0,0,0,0,1,0.0,20,0,Forster
1,21,61,0.0,0,329,Fraser,0,0.0,53,0.0,9,118,0,50,40383,0,2014/15,13,0,308,0,2623,442,1,0.0,20,0,Forster
0,17,52,0.0,0,329,Fraser,0,0.0,49,0.0,10,68,0,50,40383,3,2015/16,6,0,233,0,1620,310,1,0.0,20,0,Forster
3,48,76,553.6,0,329,Fraser,0,10.0,50,56.4,11,134,0,50,40383,4,2016/17,14,0,0,1,3420,625,1,0.0,20,0,Forster
0,30,69,488.2,0,329,Fraser,0,0.0,46,48.9,12,73,0,50,40383,6,2017/18,4,0,0,1,1800,351,1,0.0,20,0,Forster
0,1,0,0.0,0,330,Ryan,0,0.0,40,0.0,5,4,0,40,40146,0,2010/11,0,1,0,0,35,0,2,0.0,20,0,Bertrand
1,9,0,0.0,0,330,Ryan,0,0.0,44,0.0,6,13,0,45,40146,0,2011/12,1,0,73,0,540,0,2,0.0,20,0,Bertrand
1,17,0,0.0,0,330,Ryan,0,0.0,39,0.0,7,47,0,45,40146,1,2012/13,5,0,166,0,1286,0,2,0.0,20,0,Bertrand
3,32,0,0.0,0,330,Ryan,0,0.0,43,0.0,8,30,0,50,40146,0,2013/14,3,0,141,0,1449,50,2,0.0,20,0,Bertrand
3,30,0,0.0,2,330,Ryan,0,0.0,58,0.0,9,140,0,50,40146,13,2014/15,13,3,465,0,3053,641,2,0.0,20,1,Bertrand
6,33,0,0.0,1,330,Ryan,0,0.0,52,0.0,10,106,0,55,40146,3,2015/16,9,4,415,0,2880,558,2,0.0,20,0,Bertrand
3,36,0,517.4,2,330,Ryan,0,442.4,56,121.5,11,123,0,55,40146,9,2016/17,12,5,0,0,2507,575,2,255.0,20,0,Bertrand
2,49,0,515.2,0,330,Ryan,0,589.1,53,139.3,12,103,0,55,40146,4,2017/18,8,5,0,0,3135,553,2,286.0,20,0,Bertrand
2,48,0,0.0,0,331,Maya,0,0.0,45,0.0,7,74,0,45,80447,0,2012/13,7,0,293,0,2853,0,2,0.0,20,0,Yoshida
0,10,0,0.0,1,331,Maya,0,0.0,40,0.0,8,31,0,45,80447,2,2013/14,3,0,86,0,633,47,2,0.0,20,0,Yoshida
3,21,0,0.0,1,331,Maya,0,0.0,41,0.0,9,73,0,45,80447,10,2014/15,6,1,211,0,1692,354,2,0.0,20,0,Yoshida
0,18,0,0.0,1,331,Maya,0,0.0,40,0.0,10,52,0,45,80447,6,2015/16,4,0,152,0,1020,236,2,0.0,20,0,Yoshida
2,32,0,532.6,1,331,Maya,0,62.8,45,87.5,11,78,0,45,80447,8,2016/17,7,1,0,0,2070,469,2,277.0,20,0,Yoshida
2,32,0,525.2,2,331,Maya,0,67.0,46,83.0,12,76,0,50,80447,6,2017/18,6,1,0,0,2049,413,2,236.0,20,1,Yoshida
3,19,0,0.0,0,332,Cédric,0,0.0,47,0.0,10,86,0,50,58822,7,2015/16,9,2,320,0,1965,506,2,0.0,20,0,Soares
7,36,0,591.0,0,332,Cédric,0,648.9,49,139.6,11,102,0,50,58822,11,2016/17,11,3,0,0,2515,584,2,155.0,20,0,Soares
3,44,0,507.0,0,332,Cédric,0,455.6,47,112.3,12,85,0,50,58822,2,2017/18,7,3,0,0,2794,481,2,159.0,20,0,Soares
0,0,0,0.0,0,333,Jack,0,0.0,39,0.0,8,0,0,40,88900,0,2013/14,0,0,0,0,0,0,2,0.0,20,0,Stephens
0,0,0,0.0,0,333,Jack,0,0.0,39,0.0,9,0,0,40,88900,0,2014/15,0,0,0,0,0,0,2,0.0,20,0,Stephens
1,24,0,350.4,0,333,Jack,0,58.2,42,46.6,11,60,0,40,88900,10,2016/17,6,1,0,0,1471,341,2,58.0,20,0,Stephens
6,33,0,506.6,2,333,Jack,0,68.3,45,79.9,12,58,0,50,88900,2,2017/18,5,0,0,0,1980,360,2,224.0,20,1,Stephens
0,0,0,0.0,0,334,Sam,0,0.0,45,0.0,9,0,0,45,153373,0,2014/15,0,0,0,0,0,0,2,0.0,20,0,McQueen
0,9,0,123.6,0,334,Sam,0,58.4,42,20.8,11,23,0,45,153373,0,2016/17,1,1,0,0,616,132,2,25.0,20,0,McQueen
0,2,0,29.4,0,334,Sam,0,34.2,42,7.2,12,14,0,45,153373,2,2017/18,1,0,0,0,142,49,2,8.0,20,0,McQueen
1,5,0,110.0,1,335,Jan,0,1.9,41,13.1,12,22,0,45,171771,0,2017/18,2,0,0,0,427,88,2,19.0,20,0,Bednarek
7,42,0,661.6,0,336,Wesley,0,130.9,50,93.8,12,74,0,50,167075,11,2017/18,5,2,0,0,2520,532,2,146.0,20,0,Hoedt
1,19,0,0.0,0,337,Steven,0,0.0,57,0.0,1,53,0,65,17339,0,2006/07,0,1,0,0,1652,0,3,0.0,20,0,Davis
2,34,0,0.0,0,337,Steven,0,0.0,49,0.0,2,43,0,55,17339,0,2007/08,0,0,0,0,1843,0,3,0.0,20,0,Davis
1,40,0,0.0,2,337,Steven,0,0.0,45,0.0,7,75,0,50,17339,5,2012/13,2,2,251,0,2069,0,3,0.0,20,0,Davis
3,35,0,0.0,2,337,Steven,0,0.0,45,0.0,8,110,0,50,17339,10,2013/14,11,7,411,0,2493,164,3,0.0,20,0,Davis
3,24,0,0.0,0,337,Steven,0,0.0,47,0.0,9,79,0,50,17339,2,2014/15,11,2,344,0,2637,497,3,0.0,20,0,Davis
4,31,0,0.0,5,337,Steven,0,0.0,48,0.0,10,112,0,50,17339,9,2015/16,10,3,535,0,2602,596,3,0.0,20,0,Davis
3,37,0,437.6,0,337,Steven,0,573.0,51,138.9,11,77,0,55,17339,0,2016/17,10,3,0,0,2643,450,3,379.0,20,0,Davis
0,21,0,345.2,3,337,Steven,0,350.8,47,82.5,12,71,0,50,17339,6,2017/18,4,2,0,0,1515,337,3,126.0,20,0,Davis
0,16,0,0.0,0,338,James,0,0.0,43,0.0,7,22,0,45,101178,0,2012/13,0,1,28,0,493,0,3,0.0,20,0,Ward-Prowse
3,23,0,0.0,0,338,James,0,0.0,40,0.0,8,60,0,45,101178,4,2013/14,4,2,272,0,1617,99,3,0.0,20,0,Ward-Prowse
0,15,0,0.0,1,338,James,0,0.0,48,0.0,9,72,0,50,101178,2,2014/15,6,8,302,0,1476,266,3,0.0,20,1,Ward-Prowse
5,18,0,0.0,2,338,James,0,0.0,55,0.0,10,80,0,60,101178,9,2015/16,7,4,266,0,1545,325,3,0.0,20,0,Ward-Prowse
4,26,0,427.4,4,338,James,0,729.1,50,160.7,11,92,0,55,101178,5,2016/17,9,4,0,0,1883,377,3,448.0,20,0,Ward-Prowse
3,29,0,363.4,3,338,James,0,613.9,49,127.1,12,84,0,55,101178,8,2017/18,2,5,0,0,1708,367,3,296.0,20,0,Ward-Prowse
2,12,0,0.0,0,339,Oriol,0,0.0,45,0.0,6,27,0,50,78056,0,2011/12,4,0,119,0,952,0,3,0.0,20,0,Romeu Vidal
1,2,0,0.0,0,339,Oriol,0,0.0,41,0.0,7,8,0,45,78056,0,2012/13,1,0,13,0,236,0,3,0.0,20,0,Romeu Vidal
7,21,0,0.0,1,339,Oriol,0,0.0,42,0.0,10,45,0,45,78056,0,2015/16,5,0,239,0,1612,293,3,0.0,20,0,Romeu Vidal
11,42,0,585.6,1,339,Oriol,0,280.5,44,110.7,11,80,0,45,78056,4,2016/17,13,0,0,0,3071,566,3,240.0,20,0,Romeu Vidal
11,47,0,616.2,1,339,Oriol,0,338.7,42,118.7,12,68,0,45,78056,0,2017/18,8,0,0,0,2897,474,3,231.0,20,0,Romeu Vidal
2,16,0,222.0,0,340,Pierre-Emile,0,305.0,42,74.1,11,38,0,45,132015,0,2016/17,6,0,0,0,1300,232,3,216.0,20,0,Højbjerg
6,30,0,266.6,0,340,Pierre-Emile,0,258.4,43,67.6,12,39,0,45,132015,0,2017/18,3,0,0,0,1666,261,3,148.0,20,0,Højbjerg
5,22,0,197.0,1,341,Sofiane,0,328.6,67,78.6,11,40,0,70,128198,1,2016/17,3,1,0,0,1104,160,3,265.0,20,0,Boufal
1,24,0,289.4,2,341,Sofiane,0,351.6,57,103.7,12,55,0,60,128198,2,2017/18,1,2,0,0,1206,215,3,397.0,20,0,Boufal
0,1,0,41.8,0,342,Joshua,0,38.2,41,16.3,11,12,0,45,153379,0,2016/17,1,1,0,0,211,48,3,83.0,20,0,Sims
0,2,0,32.6,0,342,Joshua,0,43.5,43,22.5,12,8,0,45,153379,0,2017/18,1,0,0,0,160,18,3,149.0,20,0,Sims
0,0,0,0.0,0,343,Nathan,0,0.0,45,0.0,4,0,0,45,83283,0,2009/10,0,0,0,0,0,0,3,0.0,20,0,Redmond
0,0,0,0.0,0,343,Nathan,0,0.0,45,0.0,5,0,0,45,83283,0,2010/11,0,0,0,0,0,0,3,0.0,20,0,Redmond
2,38,0,0.0,1,343,Nathan,0,0.0,46,0.0,8,80,0,50,83283,4,2013/14,7,3,327,0,2160,72,3,0.0,20,0,Redmond
0,46,0,0.0,6,343,Nathan,0,0.0,50,0.0,10,110,0,55,83283,8,2015/16,3,4,379,0,2341,420,3,0.0,20,0,Redmond
2,40,0,545.6,7,343,Nathan,0,880.3,59,243.8,11,126,0,60,83283,13,2016/17,12,1,0,0,2898,483,3,1021.0,20,1,Redmond
3,31,0,347.0,1,343,Nathan,0,630.9,59,147.2,12,72,0,65,83283,3,2017/18,7,3,0,0,1938,296,3,493.0,20,0,Redmond
2,31,0,363.6,1,344,Mario,0,170.6,48,67.8,12,58,0,50,151086,5,2017/18,4,1,0,0,1715,337,3,145.0,20,0,Lemina
2,11,0,0.0,2,347,Shane,0,0.0,51,0.0,1,39,0,55,20452,4,2006/07,0,0,0,0,815,0,4,0.0,20,0,Long
5,14,0,0.0,3,347,Shane,0,0.0,53,0.0,2,51,0,55,20452,0,2007/08,0,3,0,0,774,0,4,0.0,20,0,Long
2,33,0,0.0,8,347,Shane,0,0.0,57,0.0,6,97,0,60,20452,9,2011/12,6,1,346,0,2185,0,4,0.0,20,0,Long
3,30,0,0.0,8,347,Shane,0,0.0,58,0.0,7,114,1,60,20452,11,2012/13,10,6,344,0,2151,0,4,0.0,20,0,Long
2,34,0,0.0,7,347,Shane,0,0.0,55,0.0,8,97,0,65,20452,11,2013/14,7,2,342,0,2240,81,4,0.0,20,0,Long
2,15,0,0.0,5,347,Shane,0,0.0,54,0.0,9,89,0,60,20452,7,2014/15,7,6,327,0,1545,292,4,0.0,20,0,Long
2,21,0,0.0,10,347,Shane,0,0.0,57,0.0,10,109,0,60,20452,8,2015/16,9,4,435,0,2111,343,4,0.0,20,0,Long
2,23,0,201.6,3,347,Shane,0,231.6,61,100.1,11,57,1,65,20452,2,2016/17,2,2,0,0,1262,159,4,584.0,20,0,Long
6,28,0,235.6,2,347,Shane,0,301.9,56,104.6,12,53,0,60,20452,0,2017/18,4,2,0,0,1570,167,4,512.0,20,0,Long
4,65,0,0.0,18,348,Charlie,0,0.0,61,0.0,9,176,2,60,78356,22,2014/15,5,8,769,0,3065,567,4,0.0,20,1,Austin
0,2,0,0.0,1,348,Charlie,0,0.0,63,0.0,10,15,0,70,78356,3,2015/16,0,0,32,0,211,46,4,0.0,20,0,Austin
1,8,0,274.2,6,348,Charlie,0,134.3,63,97.9,11,62,0,65,78356,10,2016/17,6,1,0,0,934,218,4,573.0,20,0,Austin
2,15,0,302.8,7,348,Charlie,0,89.4,58,107.7,12,72,0,65,78356,9,2017/18,4,1,0,0,1024,215,4,689.0,20,0,Austin
1,12,0,165.6,4,349,Manolo,0,85.0,64,67.8,11,38,1,65,61548,4,2016/17,3,1,0,0,724,124,4,432.0,20,0,Gabbiadini
2,17,0,203.0,5,349,Manolo,0,133.9,62,58.6,12,66,0,70,61548,10,2017/18,4,0,0,0,1067,204,4,269.0,20,0,Gabbiadini
0,8,0,50.2,0,350,Guido,0,64.2,59,29.4,12,15,0,65,98914,0,2017/18,1,1,0,0,449,40,4,179.0,20,0,Carrillo
0,0,0,0.0,0,452,Angus,0,0.0,40,0.0,11,0,0,40,107265,0,2016/17,0,0,0,0,0,0,1,0.0,20,0,Gunn
0,0,0,0.0,0,479,Matt,0,0.0,40,0.0,8,0,0,40,169359,0,2013/14,0,0,0,0,0,0,2,0.0,20,0,Targett
0,3,0,0.0,0,479,Matt,0,0.0,39,0.0,9,7,0,40,169359,0,2014/15,0,0,28,0,226,41,2,0.0,20,0,Targett
1,10,0,0.0,0,479,Matt,0,0.0,37,0.0,10,61,0,40,169359,6,2015/16,7,2,169,0,1067,264,2,0.0,20,0,Targett
0,4,0,64.6,0,479,Matt,0,87.9,41,16.5,11,12,0,45,169359,0,2016/17,1,0,0,0,373,80,2,12.0,20,0,Targett
0,6,0,42.2,0,479,Matt,0,38.6,43,8.1,12,2,0,45,169359,0,2017/18,0,0,0,0,166,35,2,0.0,20,0,Targett
0,0,0,0.0,0,550,Michael,0,1.3,45,0.3,12,1,0,45,220598,0,2017/18,0,0,0,0,8,-1,4,4.0,20,0,Obafemi
0,29,58,0.0,0,351,Hugo,0,0.0,58,0.0,7,96,0,60,37915,3,2012/13,9,0,345,0,2430,0,1,0.0,6,0,Lloris
2,50,103,0.0,0,351,Hugo,0,0.0,58,0.0,8,141,0,60,37915,5,2013/14,14,0,426,1,3330,177,1,0.0,6,0,Lloris
0,48,107,0.0,0,351,Hugo,0,0.0,54,0.0,9,121,0,55,37915,6,2014/15,8,0,389,1,3063,535,1,0.0,6,0,Lloris
0,34,88,0.0,0,351,Hugo,0,0.0,54,0.0,10,140,0,50,37915,4,2015/16,13,0,419,0,3330,664,1,0.0,6,0,Lloris
0,24,78,664.6,0,351,Hugo,0,20.0,55,68.7,11,143,0,55,37915,6,2016/17,15,0,0,0,3004,665,1,2.0,6,0,Lloris
1,35,87,726.4,0,351,Hugo,0,0.1,55,72.3,12,144,0,55,37915,6,2017/18,15,0,0,0,3240,694,1,0.0,6,0,Lloris
2,49,143,0.0,0,352,Michel,0,0.0,52,0.0,6,158,0,40,39215,3,2011/12,14,0,404,2,3330,0,1,0.0,6,0,Vorm
1,38,89,0.0,0,352,Michel,0,0.0,51,0.0,7,92,0,55,39215,1,2012/13,7,0,258,1,2307,0,1,0.0,6,0,Vorm
2,32,64,0.0,0,352,Michel,0,0.0,48,0.0,8,81,0,50,39215,2,2013/14,7,0,224,0,2340,108,1,0.0,6,1,Vorm
0,5,12,0.0,0,352,Michel,0,0.0,47,0.0,9,14,0,50,39215,1,2014/15,1,0,46,0,357,61,1,0.0,6,0,Vorm
0,1,1,0.0,0,352,Michel,0,0.0,41,0.0,10,2,0,45,39215,0,2015/16,0,0,3,0,90,16,1,0.0,6,0,Vorm
0,2,7,70.4,0,352,Michel,0,0.0,48,6.9,11,17,0,50,39215,0,2016/17,2,0,0,0,416,81,1,0.0,6,0,Vorm
0,1,4,19.0,0,352,Michel,0,0.0,48,1.9,12,3,0,50,39215,0,2017/18,0,0,0,0,90,17,1,0.0,6,0,Vorm
3,23,0,0.0,1,353,Toby,0,0.0,47,0.0,9,88,0,50,55605,4,2014/15,9,0,345,0,2261,486,2,0.0,6,0,Alderweireld
3,35,0,0.0,4,353,Toby,0,0.0,64,0.0,10,166,0,50,55605,16,2015/16,13,3,598,0,3420,822,2,0.0,6,0,Alderweireld
1,17,0,618.4,1,353,Toby,0,102.2,64,108.6,11,120,0,65,55605,4,2016/17,14,0,0,0,2601,611,2,363.0,6,0,Alderweireld
3,13,0,249.2,0,353,Toby,0,67.8,58,36.8,12,43,0,60,55605,3,2017/18,5,0,0,0,1177,247,2,50.0,6,0,Alderweireld
0,0,0,0.0,0,354,Danny,0,0.0,75,0.0,2,0,0,75,38290,0,2007/08,0,0,0,0,0,0,2,0.0,6,0,Rose
0,0,0,0.0,0,354,Danny,0,0.0,43,0.0,3,0,0,43,38290,0,2008/09,0,0,0,0,0,0,2,0.0,6,0,Rose
0,0,0,0.0,1,354,Danny,0,0.0,45,0.0,4,6,0,45,38290,0,2009/10,0,0,0,0,45,0,2,0.0,6,0,Rose
0,3,0,0.0,0,354,Danny,0,0.0,44,0.0,5,17,0,45,38290,2,2010/11,1,2,0,0,351,0,2,0.0,6,0,Rose
1,2,0,0.0,0,354,Danny,0,0.0,48,0.0,6,11,0,50,38290,1,2011/12,1,0,51,0,320,0,2,0.0,6,1,Rose
6,36,0,0.0,1,354,Danny,0,0.0,44,0.0,7,62,0,45,38290,0,2012/13,8,1,262,0,2215,0,2,0.0,6,0,Rose
4,27,0,0.0,1,354,Danny,0,0.0,47,0.0,8,67,0,50,38290,7,2013/14,7,4,316,0,1898,80,2,0.0,6,1,Rose
7,38,0,0.0,3,354,Danny,0,0.0,48,0.0,9,103,0,50,38290,10,2014/15,6,5,406,0,2367,520,2,0.0,6,0,Rose
7,19,0,0.0,1,354,Danny,0,0.0,51,0.0,10,109,0,55,38290,12,2015/16,8,7,346,0,2129,536,2,0.0,6,0,Rose
8,11,0,387.4,2,354,Danny,0,371.5,58,99.6,11,84,0,60,38290,6,2016/17,8,3,0,0,1530,357,2,237.0,6,0,Rose
4,14,0,159.4,0,354,Danny,0,181.6,64,45.9,12,24,0,65,38290,0,2017/18,2,2,0,0,800,136,2,117.0,6,0,Rose
7,41,0,0.0,5,355,Jan,0,0.0,68,0.0,7,136,0,65,39194,12,2012/13,9,3,479,0,3060,0,2,0.0,6,0,Vertonghen
4,25,0,0.0,0,355,Jan,0,0.0,69,0.0,8,91,0,70,39194,15,2013/14,10,1,244,0,2003,132,2,0.0,6,0,Vertonghen
6,44,0,0.0,1,355,Jan,0,0.0,58,0.0,9,90,0,60,39194,11,2014/15,7,0,395,0,2811,576,2,0.0,6,0,Vertonghen
5,29,0,0.0,0,355,Jan,1,0.0,54,0.0,10,87,0,55,39194,7,2015/16,9,0,335,0,2594,585,2,0.0,6,0,Vertonghen
5,21,0,790.8,0,355,Jan,0,121.1,58,105.1,11,126,0,55,39194,8,2016/17,15,0,0,0,2894,733,2,138.0,6,0,Vertonghen
4,31,0,774.4,0,355,Jan,0,205.7,61,122.7,12,138,0,60,39194,13,2017/18,16,1,0,0,3203,778,2,243.0,6,0,Vertonghen
5,48,0,0.0,1,356,Ben,0,0.0,44,0.0,7,99,0,40,115556,6,2012/13,8,2,381,0,3052,0,2,0.0,6,0,Davies
3,46,0,0.0,2,356,Ben,0,0.0,48,0.0,8,99,0,50,115556,12,2013/14,6,1,390,0,2874,179,2,0.0,6,0,Davies
3,12,0,0.0,0,356,Ben,0,0.0,44,0.0,9,31,0,50,115556,2,2014/15,2,1,126,0,895,160,2,0.0,6,0,Davies
3,16,0,0.0,0,356,Ben,0,0.0,40,0.0,10,52,0,45,115556,2,2015/16,5,2,192,0,1291,269,2,0.0,6,0,Davies
1,13,0,452.0,1,356,Ben,0,449.6,50,105.8,11,90,0,50,115556,5,2016/17,8,3,0,0,1739,443,2,156.0,6,0,Davies
3,20,0,610.0,2,356,Ben,0,698.8,58,151.0,12,143,0,55,115556,14,2017/18,12,7,0,0,2323,615,2,201.0,6,0,Davies
2,53,0,0.0,0,357,Kieran,1,0.0,48,0.0,9,118,0,50,77794,11,2014/15,10,4,506,0,3415,693,2,0.0,6,0,Trippier
1,4,0,0.0,1,357,Kieran,0,0.0,49,0.0,10,26,0,55,77794,3,2015/16,1,1,110,0,459,119,2,0.0,6,0,Trippier
1,3,0,183.8,0,357,Kieran,0,185.6,47,40.6,11,51,0,50,77794,7,2016/17,3,5,0,0,568,202,2,35.0,6,0,Trippier
1,21,0,459.0,0,357,Kieran,0,617.5,52,115.6,12,113,0,55,77794,18,2017/18,9,7,0,0,1912,539,2,78.0,6,0,Trippier
0,0,0,0.0,0,358,Kyle,0,0.0,40,0.0,10,0,0,40,158534,0,2015/16,0,0,0,0,0,0,2,0.0,6,0,Walker-Peters
0,4,0,70.4,0,358,Kyle,0,48.3,40,12.9,12,13,0,45,158534,0,2017/18,1,2,0,0,188,73,2,10.0,6,0,Walker-Peters
1,21,0,598.0,0,359,Davinson,1,74.8,60,76.2,12,107,0,60,173904,8,2017/18,13,0,0,0,2532,597,2,89.0,6,1,Sánchez
1,13,0,367.2,2,360,Serge,0,236.5,59,81.4,12,77,0,60,80226,9,2017/18,6,2,0,0,1427,335,2,209.0,6,1,Aurier
4,37,0,0.0,2,361,Eric,0,0.0,46,0.0,9,93,0,50,93264,12,2014/15,6,3,346,0,2293,452,3,0.0,6,0,Dier
10,35,0,0.0,3,361,Eric,0,0.0,54,0.0,10,130,0,50,93264,3,2015/16,12,2,526,0,3263,676,3,0.0,6,0,Dier
6,24,0,663.6,2,361,Eric,0,223.8,50,120.7,11,93,0,55,93264,4,2016/17,16,0,0,0,3043,505,3,315.0,6,0,Dier
4,30,0,604.2,0,361,Eric,0,293.4,47,118.6,12,85,0,50,93264,2,2017/18,15,2,0,0,2822,477,3,289.0,6,0,Dier
0,27,0,0.0,3,362,Mousa,0,0.0,47,0.0,5,81,0,55,39104,15,2010/11,7,3,0,0,1916,0,3,0.0,6,0,Dembélé
6,39,0,0.0,2,362,Mousa,0,0.0,52,0.0,6,86,0,55,39104,8,2011/12,10,3,417,0,2936,0,3,0.0,6,0,Dembélé
4,27,0,0.0,1,362,Mousa,0,0.0,58,0.0,7,78,0,60,39104,4,2012/13,9,2,375,0,2377,0,3,0.0,6,0,Dembélé
5,20,0,0.0,1,362,Mousa,0,0.0,51,0.0,8,65,0,55,39104,6,2013/14,8,2,333,0,1818,99,3,0.0,6,0,Dembélé
1,22,0,0.0,1,362,Mousa,0,0.0,50,0.0,9,49,0,55,39104,2,2014/15,2,2,202,0,1146,259,3,0.0,6,0,Dembélé
3,18,0,0.0,3,362,Mousa,0,0.0,51,0.0,10,89,0,55,39104,8,2015/16,12,1,473,0,2265,558,3,0.0,6,0,Dembélé
5,17,0,407.2,1,362,Mousa,0,409.7,54,94.2,11,76,0,55,39104,6,2016/17,11,2,0,0,2056,456,3,121.0,6,0,Dembélé
6,22,0,309.2,0,362,Mousa,0,303.1,49,68.5,12,52,0,50,39104,3,2017/18,7,0,0,0,1875,358,3,73.0,6,0,Dembélé
1,12,0,0.0,0,363,Erik,0,0.0,73,0.0,8,14,0,90,62974,0,2013/14,0,1,55,0,331,12,3,0.0,6,0,Lamela
6,30,0,0.0,2,363,Erik,0,0.0,74,0.0,9,93,0,80,62974,6,2014/15,6,7,427,0,2300,407,3,0.0,6,0,Lamela
9,26,0,0.0,5,363,Erik,0,0.0,68,0.0,10,123,0,70,62974,8,2015/16,11,9,519,0,2371,453,3,0.0,6,0,Lamela
1,2,0,121.8,1,363,Erik,0,275.2,66,62.2,11,28,1,70,62974,4,2016/17,4,1,0,0,595,93,3,225.0,6,0,Lamela
4,12,0,204.8,2,363,Erik,0,283.1,63,84.7,12,55,0,65,62974,1,2017/18,4,4,0,0,826,186,3,364.0,6,0,Lamela
3,28,0,0.0,7,364,Christian,0,0.0,72,0.0,8,132,0,80,80607,20,2013/14,6,9,541,0,1976,162,3,0.0,6,0,Eriksen
4,49,0,0.0,10,364,Christian,0,0.0,79,0.0,9,162,0,80,80607,25,2014/15,9,4,641,0,3132,689,3,0.0,6,0,Eriksen
2,32,0,0.0,6,364,Christian,0,0.0,87,0.0,10,178,0,85,80607,23,2015/16,11,16,738,0,2936,770,3,0.0,6,0,Eriksen
0,24,0,974.6,8,364,Christian,0,1679.2,89,389.7,11,218,0,85,80607,30,2016/17,16,20,0,0,3159,798,3,1244.0,6,0,Eriksen
0,33,0,1072.6,11,364,Christian,0,1487.0,97,358.2,12,199,0,95,80607,23,2017/18,17,10,0,0,3218,826,3,1021.0,6,0,Eriksen
7,21,0,0.0,10,365,Bamidele,0,0.0,59,0.0,10,166,0,50,108823,17,2015/16,10,12,666,0,2471,556,3,0.0,6,0,Alli
4,22,0,969.6,18,365,Bamidele,0,778.7,91,301.7,11,225,0,85,108823,17,2016/17,17,11,0,0,3036,679,3,1270.0,6,0,Alli
7,28,0,775.2,9,365,Bamidele,0,878.5,90,258.8,12,175,0,95,108823,12,2017/18,16,13,0,0,2957,565,3,934.0,6,0,Alli
7,14,0,0.0,0,366,Victor,0,0.0,44,0.0,8,42,0,50,54756,0,2013/14,9,0,176,0,1659,65,3,0.0,6,0,Wanyama
10,26,0,0.0,3,366,Victor,0,0.0,46,0.0,9,80,0,45,54756,8,2014/15,8,1,324,0,2360,469,3,0.0,6,0,Wanyama
4,32,0,0.0,1,366,Victor,0,0.0,42,0.0,10,59,0,45,54756,0,2015/16,7,1,268,0,2495,417,3,0.0,6,3,Wanyama
10,25,0,609.6,4,366,Victor,0,486.0,48,157.7,11,103,0,50,54756,7,2016/17,12,2,0,0,3012,578,3,480.0,6,0,Wanyama
2,11,0,206.0,1,366,Victor,0,96.8,48,37.8,12,32,0,50,54756,1,2017/18,2,0,0,0,837,174,3,77.0,6,0,Wanyama
0,12,0,0.0,4,367,Heung-Min,0,0.0,75,0.0,10,70,0,80,85971,11,2015/16,6,1,244,0,1107,230,3,0.0,6,0,Son
2,18,0,753.4,14,367,Heung-Min,0,642.3,72,255.6,11,174,0,75,85971,13,2016/17,10,9,0,0,2063,512,3,1161.0,6,0,Son
0,18,0,725.8,12,367,Heung-Min,0,588.2,83,249.1,12,178,0,80,85971,16,2017/18,14,8,0,0,2292,544,3,1177.0,6,0,Son
0,0,0,0.0,0,368,Harry,0,0.0,45,0.0,8,0,0,45,157668,0,2013/14,0,0,0,0,0,0,3,0.0,6,0,Winks
0,0,0,0.0,0,368,Harry,0,0.0,44,0.0,9,0,0,45,157668,0,2014/15,0,0,0,0,0,0,3,0.0,6,0,Winks
0,0,0,0.0,0,368,Harry,0,0.0,45,0.0,10,0,0,45,157668,0,2015/16,0,0,0,0,0,0,3,0.0,6,0,Winks
1,6,0,128.0,1,368,Harry,0,122.1,45,32.8,11,30,0,45,157668,0,2016/17,0,1,0,0,494,141,3,77.0,6,0,Winks
0,9,0,144.4,0,368,Harry,0,172.2,48,33.1,12,31,0,50,157668,0,2017/18,4,1,0,0,768,167,3,14.0,6,0,Winks
2,25,0,0.0,3,369,Moussa,0,0.0,54,0.0,7,53,0,60,45268,6,2012/13,1,3,164,0,1068,0,3,0.0,6,0,Sissoko
8,49,0,0.0,3,369,Moussa,0,0.0,53,0.0,8,109,0,60,45268,6,2013/14,10,6,539,0,3031,111,3,0.0,6,0,Sissoko
7,51,0,0.0,4,369,Moussa,0,0.0,58,0.0,9,103,0,60,45268,11,2014/15,8,3,454,0,3029,424,3,0.0,6,2,Sissoko
3,62,0,0.0,1,369,Moussa,0,0.0,56,0.0,10,110,0,60,45268,4,2015/16,7,8,499,0,3218,517,3,0.0,6,0,Sissoko
3,5,0,133.0,0,369,Moussa,0,274.2,66,61.0,11,43,0,70,45268,0,2016/17,4,3,0,0,909,162,3,212.0,6,0,Sissoko
3,18,0,245.8,1,369,Moussa,0,384.7,53,91.1,12,58,0,55,45268,0,2017/18,7,1,0,0,1385,246,3,281.0,6,0,Sissoko
0,6,0,49.0,0,370,Lucas,0,83.2,77,17.5,12,11,0,80,95715,0,2017/18,0,1,0,0,206,36,3,41.0,6,0,Rodrigues Moura da Silva
